time,x_ref,y_ref,yaw_ref,x,y,yaw,v,w,x_next,y_next,yaw_next
19.97,-2.99997,0.0141371,269.73,-3.00047,0.0188584,269.685,0.471322,0.15708,-3.00049,0.0141453,269.775
19.98,-2.99999,0.00942476,269.82,-3.00049,0.0141453,269.775,0.471322,0.15708,-3.00051,0.00943209,269.865
19.99,-3,0.00471239,269.91,-3.00051,0.00943209,269.865,0.471322,0.15708,-3.00052,0.00471889,269.955
20,-3,-1.54176e-13,270,-3.00052,0.00471889,269.955,0.471322,0.15708,-3.00053,5.67087e-06,270.045
20.01,-3,-0.00471239,270.09,-3.00053,5.67087e-06,270.045,0.471322,0.15708,-3.00052,-0.00470754,270.135
20.02,-2.99999,-0.00942476,270.18,-3.00052,-0.00470754,270.135,0.471322,0.15708,-3.00051,-0.00942075,270.225
20.03,-2.99997,-0.0141371,270.27,-3.00051,-0.00942075,270.225,0.471322,0.15708,-3.00049,-0.0141339,270.315
20.04,-2.99994,-0.0188494,270.36,-3.00049,-0.0141339,270.315,0.471322,0.15708,-3.00047,-0.0188471,270.405
20.05,-2.99991,-0.0235617,270.45,-3.00047,-0.0188471,270.405,0.471322,0.15708,-3.00043,-0.0235602,270.495
20.06,-2.99987,-0.0282739,270.54,-3.00043,-0.0235602,270.495,0.471322,0.15708,-3.00039,-0.0282732,270.585
20.07,-2.99982,-0.0329861,270.63,-3.00039,-0.0282732,270.585,0.471322,0.15708,-3.00035,-0.0329862,270.675
20.08,-2.99976,-0.0376981,270.72,-3.00035,-0.0329862,270.675,0.471322,0.15708,-3.00029,-0.0376991,270.765
20.09,-2.9997,-0.0424101,270.81,-3.00029,-0.0376991,270.765,0.471322,0.15708,-3.00023,-0.0424119,270.855
20.1,-2.99963,-0.047122,270.9,-3.00023,-0.0424119,270.855,0.471322,0.15708,-3.00016,-0.0471246,270.945
20.11,-2.99955,-0.0518337,270.99,-3.00016,-0.0471246,270.945,0.471322,0.15708,-3.00008,-0.0518371,271.035
20.12,-2.99947,-0.0565453,271.08,-3.00008,-0.0518371,271.035,0.471322,0.15708,-2.99999,-0.0565496,271.125
20.13,-2.99937,-0.0612568,271.17,-2.99999,-0.0565496,271.125,0.471322,0.15708,-2.9999,-0.0612619,271.215
20.14,-2.99927,-0.0659681,271.26,-2.9999,-0.0612619,271.215,0.471322,0.15708,-2.9998,-0.065974,271.305
20.15,-2.99917,-0.0706793,271.35,-2.9998,-0.065974,271.305,0.471322,0.15708,-2.99969,-0.070686,271.395
20.16,-2.99905,-0.0753903,271.44,-2.99969,-0.070686,271.395,0.471322,0.15708,-2.99958,-0.0753979,271.485
20.17,-2.99893,-0.0801011,271.53,-2.99958,-0.0753979,271.485,0.471322,0.15708,-2.99946,-0.0801095,271.575
20.18,-2.9988,-0.0848117,271.62,-2.99946,-0.0801095,271.575,0.471322,0.15708,-2.99933,-0.0848209,271.665
20.19,-2.99866,-0.0895221,271.71,-2.99933,-0.0848209,271.665,0.471322,0.15708,-2.99919,-0.0895322,271.755
20.2,-2.99852,-0.0942323,271.8,-2.99919,-0.0895322,271.755,0.471322,0.15708,-2.99905,-0.0942432,271.845
20.21,-2.99837,-0.0989422,271.89,-2.99905,-0.0942432,271.845,0.471322,0.15708,-2.99889,-0.0989539,271.935
20.22,-2.99821,-0.103652,271.98,-2.99889,-0.0989539,271.935,0.471322,0.15708,-2.99874,-0.103664,272.025
20.23,-2.99804,-0.108361,272.07,-2.99874,-0.103664,272.025,0.471322,0.15708,-2.99857,-0.108375,272.115
20.24,-2.99787,-0.113071,272.16,-2.99857,-0.108375,272.115,0.471322,0.15708,-2.9984,-0.113085,272.205
20.25,-2.99769,-0.117779,272.25,-2.9984,-0.113085,272.205,0.471322,0.15708,-2.99821,-0.117794,272.295
20.26,-2.9975,-0.122488,272.34,-2.99821,-0.117794,272.295,0.471322,0.15708,-2.99803,-0.122504,272.385
20.27,-2.9973,-0.127196,272.43,-2.99803,-0.122504,272.385,0.471322,0.15708,-2.99783,-0.127213,272.475
20.28,-2.9971,-0.131904,272.52,-2.99783,-0.127213,272.475,0.471322,0.15708,-2.99763,-0.131922,272.565
20.29,-2.99689,-0.136612,272.61,-2.99763,-0.131922,272.565,0.471322,0.15708,-2.99741,-0.13663,272.655
20.3,-2.99667,-0.141319,272.7,-2.99741,-0.13663,272.655,0.471322,0.15708,-2.9972,-0.141339,272.745
20.31,-2.99644,-0.146026,272.79,-2.9972,-0.141339,272.745,0.471322,0.15708,-2.99697,-0.146046,272.835
20.32,-2.99621,-0.150733,272.88,-2.99697,-0.146046,272.835,0.471322,0.15708,-2.99674,-0.150754,272.925
20.33,-2.99597,-0.155439,272.97,-2.99674,-0.150754,272.925,0.471322,0.15708,-2.9965,-0.155461,273.015
20.34,-2.99572,-0.160145,273.06,-2.9965,-0.155461,273.015,0.471322,0.15708,-2.99625,-0.160168,273.105
20.35,-2.99547,-0.164851,273.15,-2.99625,-0.160168,273.105,0.471322,0.15708,-2.99599,-0.164874,273.195
20.36,-2.9952,-0.169556,273.24,-2.99599,-0.164874,273.195,0.471322,0.15708,-2.99573,-0.16958,273.285
20.37,-2.99493,-0.17426,273.33,-2.99573,-0.16958,273.285,0.471322,0.15708,-2.99546,-0.174285,273.375
20.38,-2.99466,-0.178964,273.42,-2.99546,-0.174285,273.375,0.471322,0.15708,-2.99518,-0.17899,273.465
20.39,-2.99437,-0.183668,273.51,-2.99518,-0.17899,273.465,0.471322,0.15708,-2.9949,-0.183695,273.555
20.4,-2.99408,-0.188372,273.6,-2.9949,-0.183695,273.555,0.471322,0.15708,-2.99461,-0.188399,273.645
20.41,-2.99378,-0.193074,273.69,-2.99461,-0.188399,273.645,0.471322,0.15708,-2.99431,-0.193103,273.735
20.42,-2.99347,-0.197777,273.78,-2.99431,-0.193103,273.735,0.471322,0.15708,-2.994,-0.197806,273.825
20.43,-2.99316,-0.202479,273.87,-2.994,-0.197806,273.825,0.471322,0.15708,-2.99369,-0.202509,273.915
20.44,-2.99284,-0.20718,273.96,-2.99369,-0.202509,273.915,0.471322,0.15708,-2.99336,-0.207211,274.005
20.45,-2.99251,-0.211881,274.05,-2.99336,-0.207211,274.005,0.471322,0.15708,-2.99303,-0.211913,274.095
20.46,-2.99217,-0.216581,274.14,-2.99303,-0.211913,274.095,0.471322,0.15708,-2.9927,-0.216614,274.185
20.47,-2.99183,-0.221281,274.23,-2.9927,-0.216614,274.185,0.471322,0.15708,-2.99235,-0.221314,274.275
20.48,-2.99148,-0.22598,274.32,-2.99235,-0.221314,274.275,0.471322,0.15708,-2.992,-0.226014,274.365
20.49,-2.99112,-0.230679,274.41,-2.992,-0.226014,274.365,0.471322,0.15708,-2.99164,-0.230714,274.455
20.5,-2.99075,-0.235377,274.5,-2.99164,-0.230714,274.455,0.471322,0.15708,-2.99128,-0.235413,274.545
20.51,-2.99038,-0.240075,274.59,-2.99128,-0.235413,274.545,0.471322,0.15708,-2.9909,-0.240111,274.635
20.52,-2.99,-0.244772,274.68,-2.9909,-0.240111,274.635,0.471322,0.15708,-2.99052,-0.244809,274.725
20.53,-2.98961,-0.249468,274.77,-2.99052,-0.244809,274.725,0.471322,0.15708,-2.99014,-0.249506,274.815
20.54,-2.98921,-0.254164,274.86,-2.99014,-0.249506,274.815,0.471322,0.15708,-2.98974,-0.254203,274.905
20.55,-2.98881,-0.258859,274.95,-2.98974,-0.254203,274.905,0.471322,0.15708,-2.98934,-0.258899,274.995
20.56,-2.9884,-0.263554,275.04,-2.98934,-0.258899,274.995,0.471322,0.15708,-2.98893,-0.263594,275.085
20.57,-2.98798,-0.268247,275.13,-2.98893,-0.263594,275.085,0.471322,0.15708,-2.98851,-0.268289,275.175
20.58,-2.98756,-0.272941,275.22,-2.98851,-0.268289,275.175,0.471322,0.15708,-2.98808,-0.272983,275.265
20.59,-2.98713,-0.277633,275.31,-2.98808,-0.272983,275.265,0.471322,0.15708,-2.98765,-0.277676,275.355
20.6,-2.98669,-0.282325,275.4,-2.98765,-0.277676,275.355,0.471322,0.15708,-2.98721,-0.282369,275.445
20.61,-2.98624,-0.287016,275.49,-2.98721,-0.282369,275.445,0.471322,0.15708,-2.98676,-0.287061,275.535
20.62,-2.98578,-0.291706,275.58,-2.98676,-0.287061,275.535,0.471322,0.15708,-2.98631,-0.291752,275.625
20.63,-2.98532,-0.296396,275.67,-2.98631,-0.291752,275.625,0.471322,0.15708,-2.98585,-0.296443,275.715
20.64,-2.98485,-0.301085,275.76,-2.98585,-0.296443,275.715,0.471322,0.15708,-2.98538,-0.301132,275.805
20.65,-2.98438,-0.305773,275.85,-2.98538,-0.301132,275.805,0.471322,0.15708,-2.9849,-0.305821,275.895
20.66,-2.98389,-0.310461,275.94,-2.9849,-0.305821,275.895,0.471322,0.15708,-2.98442,-0.31051,275.985
20.67,-2.9834,-0.315148,276.03,-2.98442,-0.31051,275.985,0.471322,0.15708,-2.98393,-0.315197,276.075
20.68,-2.9829,-0.319833,276.12,-2.98393,-0.315197,276.075,0.471322,0.15708,-2.98343,-0.319884,276.165
20.69,-2.9824,-0.324519,276.21,-2.98343,-0.319884,276.165,0.471322,0.15708,-2.98292,-0.32457,276.255
20.7,-2.98188,-0.329203,276.3,-2.98292,-0.32457,276.255,0.471322,0.15708,-2.98241,-0.329255,276.345
20.71,-2.98136,-0.333886,276.39,-2.98241,-0.329255,276.345,0.471322,0.15708,-2.98189,-0.333939,276.435
20.72,-2.98083,-0.338569,276.48,-2.98189,-0.333939,276.435,0.471322,0.15708,-2.98136,-0.338623,276.525
20.73,-2.9803,-0.343251,276.57,-2.98136,-0.338623,276.525,0.471322,0.15708,-2.98082,-0.343306,276.615
20.74,-2.97976,-0.347932,276.66,-2.98082,-0.343306,276.615,0.471322,0.15708,-2.98028,-0.347988,276.705
20.75,-2.97921,-0.352612,276.75,-2.98028,-0.347988,276.705,0.471322,0.15708,-2.97973,-0.352668,276.795
20.76,-2.97865,-0.357291,276.84,-2.97973,-0.352668,276.795,0.471322,0.15708,-2.97917,-0.357349,276.885
20.77,-2.97808,-0.36197,276.93,-2.97917,-0.357349,276.885,0.471322,0.15708,-2.97861,-0.362028,276.975
20.78,-2.97751,-0.366647,277.02,-2.97861,-0.362028,276.975,0.471322,0.15708,-2.97803,-0.366706,277.065
20.79,-2.97693,-0.371324,277.11,-2.97803,-0.366706,277.065,0.471322,0.15708,-2.97745,-0.371384,277.155
20.8,-2.97634,-0.376,277.2,-2.97745,-0.371384,277.155,0.471322,0.15708,-2.97687,-0.37606,277.245
20.81,-2.97575,-0.380674,277.29,-2.97687,-0.37606,277.245,0.471322,0.15708,-2.97627,-0.380736,277.335
20.82,-2.97515,-0.385348,277.38,-2.97627,-0.380736,277.335,0.471322,0.15708,-2.97567,-0.38541,277.425
20.83,-2.97454,-0.390021,277.47,-2.97567,-0.38541,277.425,0.471322,0.15708,-2.97506,-0.390084,277.515
20.84,-2.97392,-0.394693,277.56,-2.97506,-0.390084,277.515,0.471322,0.15708,-2.97445,-0.394757,277.605
20.85,-2.9733,-0.399364,277.65,-2.97445,-0.394757,277.605,0.471322,0.15708,-2.97382,-0.399429,277.695
20.86,-2.97267,-0.404034,277.74,-2.97382,-0.399429,277.695,0.471322,0.15708,-2.97319,-0.404099,277.785
20.87,-2.97203,-0.408703,277.83,-2.97319,-0.404099,277.785,0.471322,0.15708,-2.97255,-0.408769,277.875
20.88,-2.97138,-0.413371,277.92,-2.97255,-0.408769,277.875,0.471322,0.15708,-2.97191,-0.413438,277.965
20.89,-2.97073,-0.418038,278.01,-2.97191,-0.413438,277.965,0.471322,0.15708,-2.97125,-0.418106,278.055
20.9,-2.97007,-0.422704,278.1,-2.97125,-0.418106,278.055,0.471322,0.15708,-2.97059,-0.422772,278.145
20.91,-2.9694,-0.427369,278.19,-2.97059,-0.422772,278.145,0.471322,0.15708,-2.96993,-0.427438,278.235
20.92,-2.96873,-0.432032,278.28,-2.96993,-0.427438,278.235,0.471322,0.15708,-2.96925,-0.432103,278.325
20.93,-2.96805,-0.436695,278.37,-2.96925,-0.432103,278.325,0.471322,0.15708,-2.96857,-0.436766,278.415
20.94,-2.96736,-0.441357,278.46,-2.96857,-0.436766,278.415,0.471322,0.15708,-2.96788,-0.441429,278.505
20.95,-2.96666,-0.446017,278.55,-2.96788,-0.441429,278.505,0.471322,0.15708,-2.96718,-0.44609,278.595
20.96,-2.96596,-0.450677,278.64,-2.96718,-0.44609,278.595,0.471322,0.15708,-2.96648,-0.45075,278.685
20.97,-2.96524,-0.455335,278.73,-2.96648,-0.45075,278.685,0.471322,0.15708,-2.96577,-0.455409,278.775
20.98,-2.96452,-0.459992,278.82,-2.96577,-0.455409,278.775,0.471322,0.15708,-2.96505,-0.460068,278.865
20.99,-2.9638,-0.464648,278.91,-2.96505,-0.460068,278.865,0.471322,0.15708,-2.96432,-0.464724,278.955
21,-2.96307,-0.469303,279,-2.96432,-0.464724,278.955,0.471322,0.15708,-2.96359,-0.46938,279.045
21.01,-2.96232,-0.473957,279.09,-2.96359,-0.46938,279.045,0.471322,0.15708,-2.96285,-0.474035,279.135
21.02,-2.96158,-0.47861,279.18,-2.96285,-0.474035,279.135,0.471322,0.15708,-2.9621,-0.478688,279.225
21.03,-2.96082,-0.483261,279.27,-2.9621,-0.478688,279.225,0.471322,0.15708,-2.96134,-0.483341,279.315
21.04,-2.96006,-0.487911,279.36,-2.96134,-0.483341,279.315,0.471322,0.15708,-2.96058,-0.487992,279.405
21.05,-2.95929,-0.492561,279.45,-2.96058,-0.487992,279.405,0.471322,0.15708,-2.95981,-0.492641,279.495
21.06,-2.95851,-0.497208,279.54,-2.95981,-0.492641,279.495,0.471322,0.15708,-2.95903,-0.49729,279.585
21.07,-2.95773,-0.501855,279.63,-2.95903,-0.49729,279.585,0.471322,0.15708,-2.95825,-0.501938,279.675
21.08,-2.95693,-0.5065,279.72,-2.95825,-0.501938,279.675,0.471322,0.15708,-2.95745,-0.506584,279.765
21.09,-2.95613,-0.511144,279.81,-2.95745,-0.506584,279.765,0.471322,0.15708,-2.95665,-0.511229,279.855
21.1,-2.95533,-0.515787,279.9,-2.95665,-0.511229,279.855,0.471322,0.15708,-2.95585,-0.515872,279.945
21.11,-2.95451,-0.520429,279.99,-2.95585,-0.515872,279.945,0.471322,0.15708,-2.95503,-0.520515,280.035
21.12,-2.95369,-0.525069,280.08,-2.95503,-0.520515,280.035,0.471322,0.15708,-2.95421,-0.525156,280.125
21.13,-2.95286,-0.529708,280.17,-2.95421,-0.525156,280.125,0.471322,0.15708,-2.95338,-0.529796,280.215
21.14,-2.95203,-0.534346,280.26,-2.95338,-0.529796,280.215,0.471322,0.15708,-2.95255,-0.534434,280.305
21.15,-2.95119,-0.538982,280.35,-2.95255,-0.534434,280.305,0.471322,0.15708,-2.95171,-0.539071,280.395
21.16,-2.95034,-0.543617,280.44,-2.95171,-0.539071,280.395,0.471322,0.15708,-2.95085,-0.543707,280.485
21.17,-2.94948,-0.548251,280.53,-2.95085,-0.543707,280.485,0.471322,0.15708,-2.95,-0.548342,280.575
21.18,-2.94861,-0.552883,280.62,-2.95,-0.548342,280.575,0.471322,0.15708,-2.94913,-0.552975,280.665
21.19,-2.94774,-0.557514,280.71,-2.94913,-0.552975,280.665,0.471322,0.15708,-2.94826,-0.557607,280.755
21.2,-2.94686,-0.562144,280.8,-2.94826,-0.557607,280.755,0.471322,0.15708,-2.94738,-0.562237,280.845
21.21,-2.94598,-0.566772,280.89,-2.94738,-0.562237,280.845,0.471322,0.15708,-2.94649,-0.566866,280.935
21.22,-2.94508,-0.571399,280.98,-2.94649,-0.566866,280.935,0.471322,0.15708,-2.9456,-0.571494,281.025
21.23,-2.94418,-0.576024,281.07,-2.9456,-0.571494,281.025,0.471322,0.15708,-2.9447,-0.57612,281.115
21.24,-2.94327,-0.580648,281.16,-2.9447,-0.57612,281.115,0.471322,0.15708,-2.94379,-0.580745,281.205
21.25,-2.94236,-0.585271,281.25,-2.94379,-0.580745,281.205,0.471322,0.15708,-2.94287,-0.585368,281.295
21.26,-2.94143,-0.589892,281.34,-2.94287,-0.585368,281.295,0.471322,0.15708,-2.94195,-0.58999,281.385
21.27,-2.9405,-0.594512,281.43,-2.94195,-0.58999,281.385,0.471322,0.15708,-2.94102,-0.594611,281.475
21.28,-2.93957,-0.59913,281.52,-2.94102,-0.594611,281.475,0.471322,0.15708,-2.94008,-0.59923,281.565
21.29,-2.93862,-0.603747,281.61,-2.94008,-0.59923,281.565,0.471322,0.15708,-2.93914,-0.603847,281.655
21.3,-2.93767,-0.608362,281.7,-2.93914,-0.603847,281.655,0.471322,0.15708,-2.93819,-0.608463,281.745
21.31,-2.93671,-0.612976,281.79,-2.93819,-0.608463,281.745,0.471322,0.15708,-2.93723,-0.613078,281.835
21.32,-2.93574,-0.617588,281.88,-2.93723,-0.613078,281.835,0.471322,0.15708,-2.93626,-0.617691,281.925
21.33,-2.93477,-0.622199,281.97,-2.93626,-0.617691,281.925,0.471322,0.15708,-2.93529,-0.622302,282.015
21.34,-2.93379,-0.626808,282.06,-2.93529,-0.622302,282.015,0.471322,0.15708,-2.9343,-0.626912,282.105
21.35,-2.9328,-0.631415,282.15,-2.9343,-0.626912,282.105,0.471322,0.15708,-2.93332,-0.631521,282.195
21.36,-2.9318,-0.636021,282.24,-2.93332,-0.631521,282.195,0.471322,0.15708,-2.93232,-0.636128,282.285
21.37,-2.9308,-0.640626,282.33,-2.93232,-0.636128,282.285,0.471322,0.15708,-2.93132,-0.640733,282.375
21.38,-2.92979,-0.645229,282.42,-2.93132,-0.640733,282.375,0.471322,0.15708,-2.93031,-0.645337,282.465
21.39,-2.92877,-0.64983,282.51,-2.93031,-0.645337,282.465,0.471322,0.15708,-2.92929,-0.649939,282.555
21.4,-2.92775,-0.65443,282.6,-2.92929,-0.649939,282.555,0.471322,0.15708,-2.92827,-0.654539,282.645
21.41,-2.92672,-0.659028,282.69,-2.92827,-0.654539,282.645,0.471322,0.15708,-2.92723,-0.659138,282.735
21.42,-2.92568,-0.663624,282.78,-2.92723,-0.659138,282.735,0.471322,0.15708,-2.9262,-0.663735,282.825
21.43,-2.92463,-0.668219,282.87,-2.9262,-0.663735,282.825,0.471322,0.15708,-2.92515,-0.668331,282.915
21.44,-2.92358,-0.672812,282.96,-2.92515,-0.668331,282.915,0.471322,0.15708,-2.9241,-0.672925,283.005
21.45,-2.92252,-0.677404,283.05,-2.9241,-0.672925,283.005,0.471322,0.15708,-2.92303,-0.677517,283.095
21.46,-2.92145,-0.681994,283.14,-2.92303,-0.677517,283.095,0.471322,0.15708,-2.92197,-0.682108,283.185
21.47,-2.92038,-0.686582,283.23,-2.92197,-0.682108,283.185,0.471322,0.15708,-2.92089,-0.686697,283.275
21.48,-2.9193,-0.691168,283.32,-2.92089,-0.686697,283.275,0.471322,0.15708,-2.91981,-0.691284,283.365
21.49,-2.91821,-0.695753,283.41,-2.91981,-0.691284,283.365,0.471322,0.15708,-2.91872,-0.69587,283.455
21.5,-2.91711,-0.700336,283.5,-2.91872,-0.69587,283.455,0.471322,0.15708,-2.91762,-0.700454,283.545
21.51,-2.91601,-0.704917,283.59,-2.91762,-0.700454,283.545,0.471322,0.15708,-2.91652,-0.705036,283.635
21.52,-2.9149,-0.709497,283.68,-2.91652,-0.705036,283.635,0.471322,0.15708,-2.91541,-0.709616,283.725
21.53,-2.91378,-0.714075,283.77,-2.91541,-0.709616,283.725,0.471322,0.15708,-2.91429,-0.714195,283.815
21.54,-2.91265,-0.718651,283.86,-2.91429,-0.714195,283.815,0.471322,0.15708,-2.91316,-0.718772,283.905
21.55,-2.91152,-0.723225,283.95,-2.91316,-0.718772,283.905,0.471322,0.15708,-2.91203,-0.723347,283.995
21.56,-2.91038,-0.727798,284.04,-2.91203,-0.723347,283.995,0.471322,0.15708,-2.91089,-0.72792,284.085
21.57,-2.90923,-0.732368,284.13,-2.91089,-0.72792,284.085,0.471322,0.15708,-2.90975,-0.732492,284.175
21.58,-2.90808,-0.736937,284.22,-2.90975,-0.732492,284.175,0.471322,0.15708,-2.90859,-0.737061,284.265
21.59,-2.90692,-0.741504,284.31,-2.90859,-0.737061,284.265,0.471322,0.15708,-2.90743,-0.741629,284.355
21.6,-2.90575,-0.74607,284.4,-2.90743,-0.741629,284.355,0.471322,0.15708,-2.90626,-0.746195,284.445
21.61,-2.90457,-0.750633,284.49,-2.90626,-0.746195,284.445,0.471322,0.15708,-2.90509,-0.750759,284.535
21.62,-2.90339,-0.755195,284.58,-2.90509,-0.750759,284.535,0.471322,0.15708,-2.9039,-0.755322,284.625
21.63,-2.9022,-0.759754,284.67,-2.9039,-0.755322,284.625,0.471322,0.15708,-2.90271,-0.759882,284.715
21.64,-2.901,-0.764312,284.76,-2.90271,-0.759882,284.715,0.471322,0.15708,-2.90152,-0.764441,284.805
21.65,-2.8998,-0.768868,284.85,-2.90152,-0.764441,284.805,0.471322,0.15708,-2.90031,-0.768998,284.895
21.66,-2.89859,-0.773422,284.94,-2.90031,-0.768998,284.895,0.471322,0.15708,-2.8991,-0.773553,284.985
21.67,-2.89737,-0.777974,285.03,-2.8991,-0.773553,284.985,0.471322,0.15708,-2.89788,-0.778105,285.075
21.68,-2.89614,-0.782525,285.12,-2.89788,-0.778105,285.075,0.471322,0.15708,-2.89666,-0.782656,285.165
21.69,-2.89491,-0.787073,285.21,-2.89666,-0.782656,285.165,0.471322,0.15708,-2.89542,-0.787206,285.255
21.7,-2.89367,-0.791619,285.3,-2.89542,-0.787206,285.255,0.471322,0.15708,-2.89418,-0.791753,285.345
21.71,-2.89243,-0.796164,285.39,-2.89418,-0.791753,285.345,0.471322,0.15708,-2.89293,-0.796298,285.435
21.72,-2.89117,-0.800706,285.48,-2.89293,-0.796298,285.435,0.471322,0.15708,-2.89168,-0.800841,285.525
21.73,-2.88991,-0.805246,285.57,-2.89168,-0.800841,285.525,0.471322,0.15708,-2.89042,-0.805382,285.615
21.74,-2.88864,-0.809785,285.66,-2.89042,-0.805382,285.615,0.471322,0.15708,-2.88915,-0.809922,285.705
21.75,-2.88737,-0.814321,285.75,-2.88915,-0.809922,285.705,0.471322,0.15708,-2.88787,-0.814459,285.795
21.76,-2.88608,-0.818856,285.84,-2.88787,-0.814459,285.795,0.471322,0.15708,-2.88659,-0.818994,285.885
21.77,-2.88479,-0.823388,285.93,-2.88659,-0.818994,285.885,0.471322,0.15708,-2.8853,-0.823527,285.975
21.78,-2.8835,-0.827919,286.02,-2.8853,-0.823527,285.975,0.471322,0.15708,-2.884,-0.828059,286.065
21.79,-2.88219,-0.832447,286.11,-2.884,-0.828059,286.065,0.471322,0.15708,-2.8827,-0.832588,286.155
21.8,-2.88088,-0.836973,286.2,-2.8827,-0.832588,286.155,0.471322,0.15708,-2.88139,-0.837115,286.245
21.81,-2.87956,-0.841498,286.29,-2.88139,-0.837115,286.245,0.471322,0.15708,-2.88007,-0.84164,286.335
21.82,-2.87824,-0.84602,286.38,-2.88007,-0.84164,286.335,0.471322,0.15708,-2.87874,-0.846163,286.425
21.83,-2.8769,-0.85054,286.47,-2.87874,-0.846163,286.425,0.471322,0.15708,-2.87741,-0.850684,286.515
21.84,-2.87557,-0.855058,286.56,-2.87741,-0.850684,286.515,0.471322,0.15708,-2.87607,-0.855203,286.605
21.85,-2.87422,-0.859574,286.65,-2.87607,-0.855203,286.605,0.471322,0.15708,-2.87473,-0.859719,286.695
21.86,-2.87286,-0.864087,286.74,-2.87473,-0.859719,286.695,0.471322,0.15708,-2.87337,-0.864234,286.785
21.87,-2.8715,-0.868599,286.83,-2.87337,-0.864234,286.785,0.471322,0.15708,-2.87201,-0.868746,286.875
21.88,-2.87014,-0.873109,286.92,-2.87201,-0.868746,286.875,0.471322,0.15708,-2.87064,-0.873256,286.965
21.89,-2.86876,-0.877616,287.01,-2.87064,-0.873256,286.965,0.471322,0.15708,-2.86927,-0.877765,287.055
21.9,-2.86738,-0.882121,287.1,-2.86927,-0.877765,287.055,0.471322,0.15708,-2.86788,-0.88227,287.145
21.91,-2.86599,-0.886624,287.19,-2.86788,-0.88227,287.145,0.471322,0.15708,-2.86649,-0.886774,287.235
21.92,-2.86459,-0.891125,287.28,-2.86649,-0.886774,287.235,0.471322,0.15708,-2.8651,-0.891276,287.325
21.93,-2.86319,-0.895623,287.37,-2.8651,-0.891276,287.325,0.471322,0.15708,-2.86369,-0.895775,287.415
21.94,-2.86178,-0.90012,287.46,-2.86369,-0.895775,287.415,0.471322,0.15708,-2.86228,-0.900272,287.505
21.95,-2.86036,-0.904614,287.55,-2.86228,-0.900272,287.505,0.471322,0.15708,-2.86087,-0.904767,287.595
21.96,-2.85894,-0.909106,287.64,-2.86087,-0.904767,287.595,0.471322,0.15708,-2.85944,-0.90926,287.685
21.97,-2.85751,-0.913595,287.73,-2.85944,-0.90926,287.685,0.471322,0.15708,-2.85801,-0.913751,287.775
21.98,-2.85607,-0.918083,287.82,-2.85801,-0.913751,287.775,0.471322,0.15708,-2.85657,-0.918239,287.865
21.99,-2.85462,-0.922568,287.91,-2.85657,-0.918239,287.865,0.471322,0.15708,-2.85513,-0.922725,287.955
22,-2.85317,-0.927051,288,-2.85513,-0.922725,287.955,0.471322,0.15708,-2.85367,-0.927208,288.045
22.01,-2.85171,-0.931532,288.09,-2.85367,-0.927208,288.045,0.471322,0.15708,-2.85221,-0.93169,288.135
22.02,-2.85024,-0.93601,288.18,-2.85221,-0.93169,288.135,0.471322,0.15708,-2.85075,-0.936169,288.225
22.03,-2.84877,-0.940486,288.27,-2.85075,-0.936169,288.225,0.471322,0.15708,-2.84927,-0.940646,288.315
22.04,-2.84729,-0.94496,288.36,-2.84927,-0.940646,288.315,0.471322,0.15708,-2.84779,-0.94512,288.405
22.05,-2.8458,-0.949431,288.45,-2.84779,-0.94512,288.405,0.471322,0.15708,-2.8463,-0.949592,288.495
22.06,-2.84431,-0.9539,288.54,-2.8463,-0.949592,288.495,0.471322,0.15708,-2.84481,-0.954062,288.585
22.07,-2.8428,-0.958367,288.63,-2.84481,-0.954062,288.585,0.471322,0.15708,-2.8433,-0.95853,288.675
22.08,-2.84129,-0.962831,288.72,-2.8433,-0.95853,288.675,0.471322,0.15708,-2.8418,-0.962995,288.765
22.09,-2.83978,-0.967293,288.81,-2.8418,-0.962995,288.765,0.471322,0.15708,-2.84028,-0.967457,288.855
