time,x,y,yaw,v,w,left_rpm,right_rpm,ref_x,ref_y,ref_yaw,ref_v,ref_w,ref_left_rpm,ref_right_rpm
54.16,-1.83328,2.39148,577.604,0.473495,0.15701,8.92037,10.0194,-1.82379,2.38197,577.44,0.471239,0.15708,8.875,9.97456
54.17,-1.83704,2.38859,577.694,0.473495,0.15701,8.92037,10.0194,-1.82753,2.3791,577.53,0.471239,0.15708,8.875,9.97456
54.18,-1.84078,2.3857,577.784,0.473495,0.15701,8.92037,10.0194,-1.83127,2.37623,577.62,0.471239,0.15708,8.875,9.97456
54.19,-1.84452,2.3828,577.874,0.473495,0.15701,8.92037,10.0194,-1.835,2.37335,577.71,0.471239,0.15708,8.875,9.97456
54.2,-1.84826,2.37989,577.964,0.473489,0.15701,8.92024,10.0193,-1.83872,2.37047,577.8,0.471239,0.15708,8.875,9.97456
54.21,-1.85199,2.37698,578.054,0.473489,0.15701,8.92024,10.0193,-1.84244,2.36757,577.89,0.471239,0.15708,8.875,9.97456
54.22,-1.85572,2.37406,578.144,0.473489,0.15701,8.92024,10.0193,-1.84616,2.36468,577.98,0.471239,0.15708,8.875,9.97456
54.23,-1.85945,2.37113,578.234,0.473489,0.15701,8.92024,10.0193,-1.84987,2.36177,578.07,0.471239,0.15708,8.875,9.97456
54.24,-1.86317,2.3682,578.324,0.473489,0.15701,8.92024,10.0193,-1.85358,2.35887,578.16,0.471239,0.15708,8.875,9.97456
54.25,-1.86688,2.36527,578.414,0.473483,0.15701,8.92011,10.0192,-1.85728,2.35595,578.25,0.471239,0.15708,8.875,9.97456
54.26,-1.87059,2.36233,578.504,0.473483,0.15701,8.92011,10.0192,-1.86098,2.35303,578.34,0.471239,0.15708,8.875,9.97456
54.27,-1.8743,2.35938,578.594,0.473483,0.15701,8.92011,10.0192,-1.86467,2.3501,578.43,0.471239,0.15708,8.875,9.97456
54.28,-1.878,2.35642,578.684,0.473483,0.15701,8.92011,10.0192,-1.86836,2.34717,578.52,0.471239,0.15708,8.875,9.97456
54.29,-1.88169,2.35347,578.774,0.473483,0.15701,8.92011,10.0192,-1.87205,2.34423,578.61,0.471239,0.15708,8.875,9.97456
54.3,-1.88538,2.3505,578.864,0.473476,0.157011,8.91999,10.0191,-1.87573,2.34129,578.7,0.471239,0.15708,8.875,9.97456
54.31,-1.88907,2.34753,578.954,0.473476,0.157011,8.91999,10.0191,-1.8794,2.33834,578.79,0.471239,0.15708,8.875,9.97456
54.32,-1.89275,2.34455,579.044,0.473476,0.157011,8.91999,10.0191,-1.88307,2.33539,578.88,0.471239,0.15708,8.875,9.97456
54.33,-1.89643,2.34157,579.134,0.473476,0.157011,8.91999,10.0191,-1.88674,2.33243,578.97,0.471239,0.15708,8.875,9.97456
54.34,-1.9001,2.33858,579.224,0.473476,0.157011,8.91999,10.0191,-1.8904,2.32946,579.06,0.471239,0.15708,8.875,9.97456
54.35,-1.90377,2.33559,579.313,0.47347,0.157011,8.91987,10.0189,-1.89406,2.32649,579.15,0.471239,0.15708,8.875,9.97456
54.36,-1.90743,2.33259,579.403,0.47347,0.157011,8.91987,10.0189,-1.89771,2.32351,579.24,0.471239,0.15708,8.875,9.97456
54.37,-1.91109,2.32958,579.493,0.47347,0.157011,8.91987,10.0189,-1.90136,2.32053,579.33,0.471239,0.15708,8.875,9.97456
54.38,-1.91475,2.32657,579.583,0.47347,0.157011,8.91987,10.0189,-1.905,2.31754,579.42,0.471239,0.15708,8.875,9.97456
54.39,-1.9184,2.32355,579.673,0.47347,0.157011,8.91987,10.0189,-1.90864,2.31454,579.51,0.471239,0.15708,8.875,9.97456
54.4,-1.92204,2.32053,579.763,0.473464,0.157011,8.91974,10.0188,-1.91227,2.31154,579.6,0.471239,0.15708,8.875,9.97456
54.41,-1.92568,2.3175,579.853,0.473464,0.157011,8.91974,10.0188,-1.9159,2.30853,579.69,0.471239,0.15708,8.875,9.97456
54.42,-1.92931,2.31447,579.943,0.473464,0.157011,8.91974,10.0188,-1.91952,2.30552,579.78,0.471239,0.15708,8.875,9.97456
54.43,-1.93294,2.31143,580.033,0.473464,0.157011,8.91974,10.0188,-1.92314,2.3025,579.87,0.471239,0.15708,8.875,9.97456
54.44,-1.93657,2.30838,580.123,0.473464,0.157011,8.91974,10.0188,-1.92676,2.29948,579.96,0.471239,0.15708,8.875,9.97456
54.45,-1.94019,2.30533,580.213,0.473458,0.157011,8.91962,10.0187,-1.93037,2.29645,580.05,0.471239,0.15708,8.875,9.97456
54.46,-1.9438,2.30228,580.303,0.473458,0.157011,8.91962,10.0187,-1.93397,2.29341,580.14,0.471239,0.15708,8.875,9.97456
54.47,-1.94742,2.29921,580.393,0.473458,0.157011,8.91962,10.0187,-1.93757,2.29037,580.23,0.471239,0.15708,8.875,9.97456
54.48,-1.95102,2.29615,580.483,0.473458,0.157011,8.91962,10.0187,-1.94117,2.28733,580.32,0.471239,0.15708,8.875,9.97456
54.49,-1.95462,2.29307,580.573,0.473458,0.157011,8.91962,10.0187,-1.94476,2.28428,580.41,0.471239,0.15708,8.875,9.97456
54.5,-1.95822,2.28999,580.663,0.473452,0.157012,8.9195,10.0186,-1.94834,2.28122,580.5,0.471239,0.15708,8.875,9.97456
54.51,-1.96181,2.28691,580.753,0.473452,0.157012,8.9195,10.0186,-1.95193,2.27815,580.59,0.471239,0.15708,8.875,9.97456
54.52,-1.9654,2.28382,580.843,0.473452,0.157012,8.9195,10.0186,-1.9555,2.27509,580.68,0.471239,0.15708,8.875,9.97456
54.53,-1.96898,2.28072,580.933,0.473452,0.157012,8.9195,10.0186,-1.95907,2.27201,580.77,0.471239,0.15708,8.875,9.97456
54.54,-1.97256,2.27762,581.023,0.473452,0.157012,8.9195,10.0186,-1.96264,2.26893,580.86,0.471239,0.15708,8.875,9.97456
54.55,-1.97613,2.27451,581.113,0.473446,0.157012,8.91937,10.0185,-1.9662,2.26585,580.95,0.471239,0.15708,8.875,9.97456
54.56,-1.97969,2.2714,581.203,0.473446,0.157012,8.91937,10.0185,-1.96976,2.26275,581.04,0.471239,0.15708,8.875,9.97456
54.57,-1.98326,2.26828,581.293,0.473446,0.157012,8.91937,10.0185,-1.97331,2.25966,581.13,0.471239,0.15708,8.875,9.97456
54.58,-1.98681,2.26516,581.383,0.473446,0.157012,8.91937,10.0185,-1.97686,2.25655,581.22,0.471239,0.15708,8.875,9.97456
54.59,-1.99037,2.26203,581.473,0.473446,0.157012,8.91937,10.0185,-1.9804,2.25345,581.31,0.471239,0.15708,8.875,9.97456
54.6,-1.99391,2.25889,581.562,0.47344,0.157012,8.91925,10.0183,-1.98394,2.25033,581.4,0.471239,0.15708,8.875,9.97456
54.61,-1.99746,2.25575,581.652,0.47344,0.157012,8.91925,10.0183,-1.98747,2.24721,581.49,0.471239,0.15708,8.875,9.97456
54.62,-2.00099,2.2526,581.742,0.47344,0.157012,8.91925,10.0183,-1.991,2.24409,581.58,0.471239,0.15708,8.875,9.97456
54.63,-2.00453,2.24945,581.832,0.47344,0.157012,8.91925,10.0183,-1.99452,2.24096,581.67,0.471239,0.15708,8.875,9.97456
54.64,-2.00805,2.24629,581.922,0.47344,0.157012,8.91925,10.0183,-1.99804,2.23782,581.76,0.471239,0.15708,8.875,9.97456
54.65,-2.01158,2.24313,582.012,0.473434,0.157013,8.91913,10.0182,-2.00155,2.23468,581.85,0.471239,0.15708,8.875,9.97456
54.66,-2.01509,2.23996,582.102,0.473434,0.157013,8.91913,10.0182,-2.00506,2.23154,581.94,0.471239,0.15708,8.875,9.97456
54.67,-2.01861,2.23679,582.192,0.473434,0.157013,8.91913,10.0182,-2.00856,2.22838,582.03,0.471239,0.15708,8.875,9.97456
54.68,-2.02211,2.23361,582.282,0.473434,0.157013,8.91913,10.0182,-2.01206,2.22523,582.12,0.471239,0.15708,8.875,9.97456
54.69,-2.02562,2.23042,582.372,0.473434,0.157013,8.91913,10.0182,-2.01555,2.22206,582.21,0.471239,0.15708,8.875,9.97456
54.7,-2.02911,2.22723,582.462,0.473428,0.157013,8.91901,10.0181,-2.01904,2.21889,582.3,0.471239,0.15708,8.875,9.97456
54.71,-2.03261,2.22403,582.552,0.473428,0.157013,8.91901,10.0181,-2.02252,2.21572,582.39,0.471239,0.15708,8.875,9.97456
54.72,-2.03609,2.22083,582.642,0.473428,0.157013,8.91901,10.0181,-2.026,2.21254,582.48,0.471239,0.15708,8.875,9.97456
54.73,-2.03958,2.21763,582.732,0.473428,0.157013,8.91901,10.0181,-2.02947,2.20935,582.57,0.471239,0.15708,8.875,9.97456
54.74,-2.04305,2.21441,582.822,0.473428,0.157013,8.91901,10.0181,-2.03294,2.20616,582.66,0.471239,0.15708,8.875,9.97456
54.75,-2.04653,2.2112,582.912,0.473422,0.157013,8.91889,10.018,-2.0364,2.20297,582.75,0.471239,0.15708,8.875,9.97456
54.76,-2.04999,2.20797,583.002,0.473422,0.157013,8.91889,10.018,-2.03986,2.19977,582.84,0.471239,0.15708,8.875,9.97456
54.77,-2.05346,2.20474,583.092,0.473422,0.157013,8.91889,10.018,-2.04331,2.19656,582.93,0.471239,0.15708,8.875,9.97456
54.78,-2.05691,2.20151,583.182,0.473422,0.157013,8.91889,10.018,-2.04676,2.19335,583.02,0.471239,0.15708,8.875,9.97456
54.79,-2.06037,2.19827,583.272,0.473422,0.157013,8.91889,10.018,-2.0502,2.19013,583.11,0.471239,0.15708,8.875,9.97456
54.8,-2.06381,2.19502,583.362,0.473416,0.157013,8.91877,10.0179,-2.05364,2.18691,583.2,0.471239,0.15708,8.875,9.97456
54.81,-2.06725,2.19177,583.452,0.473416,0.157013,8.91877,10.0179,-2.05707,2.18368,583.29,0.471239,0.15708,8.875,9.97456
54.82,-2.07069,2.18852,583.542,0.473416,0.157013,8.91877,10.0179,-2.0605,2.18044,583.38,0.471239,0.15708,8.875,9.97456
54.83,-2.07412,2.18526,583.632,0.473416,0.157013,8.91877,10.0179,-2.06392,2.1772,583.47,0.471239,0.15708,8.875,9.97456
54.84,-2.07755,2.18199,583.722,0.473416,0.157013,8.91877,10.0179,-2.06734,2.17396,583.56,0.471239,0.15708,8.875,9.97456
54.85,-2.08097,2.17872,583.812,0.47341,0.157014,8.91865,10.0177,-2.07075,2.17071,583.65,0.471239,0.15708,8.875,9.97456
54.86,-2.08439,2.17544,583.901,0.47341,0.157014,8.91865,10.0177,-2.07416,2.16745,583.74,0.471239,0.15708,8.875,9.97456
54.87,-2.0878,2.17216,583.991,0.47341,0.157014,8.91865,10.0177,-2.07756,2.16419,583.83,0.471239,0.15708,8.875,9.97456
54.88,-2.0912,2.16887,584.081,0.47341,0.157014,8.91865,10.0177,-2.08096,2.16093,583.92,0.471239,0.15708,8.875,9.97456
54.89,-2.0946,2.16558,584.171,0.47341,0.157014,8.91865,10.0177,-2.08435,2.15766,584.01,0.471239,0.15708,8.875,9.97456
54.9,-2.098,2.16228,584.261,0.473404,0.157014,8.91853,10.0176,-2.08774,2.15438,584.1,0.471239,0.15708,8.875,9.97456
54.91,-2.10139,2.15897,584.351,0.473404,0.157014,8.91853,10.0176,-2.09112,2.1511,584.19,0.471239,0.15708,8.875,9.97456
54.92,-2.10478,2.15566,584.441,0.473404,0.157014,8.91853,10.0176,-2.0945,2.14781,584.28,0.471239,0.15708,8.875,9.97456
54.93,-2.10816,2.15235,584.531,0.473404,0.157014,8.91853,10.0176,-2.09787,2.14452,584.37,0.471239,0.15708,8.875,9.97456
54.94,-2.11153,2.14903,584.621,0.473404,0.157014,8.91853,10.0176,-2.10123,2.14122,584.46,0.471239,0.15708,8.875,9.97456
54.95,-2.1149,2.1457,584.711,0.473398,0.157014,8.91841,10.0175,-2.10459,2.13792,584.55,0.471239,0.15708,8.875,9.97456
54.96,-2.11826,2.14237,584.801,0.473398,0.157014,8.91841,10.0175,-2.10795,2.13461,584.64,0.471239,0.15708,8.875,9.97456
54.97,-2.12162,2.13904,584.891,0.473398,0.157014,8.91841,10.0175,-2.1113,2.13129,584.73,0.471239,0.15708,8.875,9.97456
54.98,-2.12498,2.1357,584.981,0.473398,0.157014,8.91841,10.0175,-2.11465,2.12797,584.82,0.471239,0.15708,8.875,9.97456
54.99,-2.12833,2.13235,585.071,0.473398,0.157014,8.91841,10.0175,-2.11799,2.12465,584.91,0.471239,0.15708,8.875,9.97456
55,-2.13167,2.129,585.161,0.473392,0.157015,8.9183,10.0174,-2.12132,2.12132,585,0.471239,0.15708,8.875,9.97456
55.01,-2.13501,2.12564,585.251,0.473392,0.157015,8.9183,10.0174,-2.12465,2.11799,585.09,0.471239,0.15708,8.875,9.97456
55.02,-2.13834,2.12228,585.341,0.473392,0.157015,8.9183,10.0174,-2.12797,2.11465,585.18,0.471239,0.15708,8.875,9.97456
55.03,-2.14167,2.11891,585.431,0.473392,0.157015,8.9183,10.0174,-2.13129,2.1113,585.27,0.471239,0.15708,8.875,9.97456
55.04,-2.14499,2.11554,585.521,0.473392,0.157015,8.9183,10.0174,-2.13461,2.10795,585.36,0.471239,0.15708,8.875,9.97456
55.05,-2.14831,2.11216,585.611,0.473387,0.157015,8.91818,10.0173,-2.13792,2.10459,585.45,0.471239,0.15708,8.875,9.97456
55.06,-2.15162,2.10878,585.701,0.473387,0.157015,8.91818,10.0173,-2.14122,2.10123,585.54,0.471239,0.15708,8.875,9.97456
55.07,-2.15492,2.10539,585.791,0.473387,0.157015,8.91818,10.0173,-2.14452,2.09787,585.63,0.471239,0.15708,8.875,9.97456
55.08,-2.15822,2.102,585.881,0.473387,0.157015,8.91818,10.0173,-2.14781,2.0945,585.72,0.471239,0.15708,8.875,9.97456
55.09,-2.16152,2.0986,585.971,0.473387,0.157015,8.91818,10.0173,-2.1511,2.09112,585.81,0.471239,0.15708,8.875,9.97456
55.1,-2.16481,2.0952,586.061,0.473381,0.157015,8.91806,10.0172,-2.15438,2.08774,585.9,0.471239,0.15708,8.875,9.97456
55.11,-2.16809,2.09179,586.151,0.473381,0.157015,8.91806,10.0172,-2.15766,2.08435,585.99,0.471239,0.15708,8.875,9.97456
55.12,-2.17137,2.08837,586.241,0.473381,0.157015,8.91806,10.0172,-2.16093,2.08096,586.08,0.471239,0.15708,8.875,9.97456
55.13,-2.17465,2.08496,586.33,0.473381,0.157015,8.91806,10.0172,-2.16419,2.07756,586.17,0.471239,0.15708,8.875,9.97456
55.14,-2.17792,2.08153,586.42,0.473381,0.157015,8.91806,10.0172,-2.16745,2.07416,586.26,0.471239,0.15708,8.875,9.97456
55.15,-2.18118,2.0781,586.51,0.473375,0.157015,8.91795,10.0171,-2.17071,2.07075,586.35,0.471239,0.15708,8.875,9.97456
55.16,-2.18444,2.07467,586.6,0.473375,0.157015,8.91795,10.0171,-2.17396,2.06734,586.44,0.471239,0.15708,8.875,9.97456
55.17,-2.18769,2.07123,586.69,0.473375,0.157015,8.91795,10.0171,-2.1772,2.06392,586.53,0.471239,0.15708,8.875,9.97456
55.18,-2.19094,2.06778,586.78,0.473375,0.157015,8.91795,10.0171,-2.18044,2.0605,586.62,0.471239,0.15708,8.875,9.97456
55.19,-2.19418,2.06433,586.87,0.473375,0.157015,8.91795,10.0171,-2.18368,2.05707,586.71,0.471239,0.15708,8.875,9.97456
55.2,-2.19742,2.06088,586.96,0.473369,0.157016,8.91783,10.0169,-2.18691,2.05364,586.8,0.471239,0.15708,8.875,9.97456
55.21,-2.20065,2.05742,587.05,0.473369,0.157016,8.91783,10.0169,-2.19013,2.0502,586.89,0.471239,0.15708,8.875,9.97456
55.22,-2.20387,2.05396,587.14,0.473369,0.157016,8.91783,10.0169,-2.19335,2.04676,586.98,0.471239,0.15708,8.875,9.97456
55.23,-2.20709,2.05049,587.23,0.473369,0.157016,8.91783,10.0169,-2.19656,2.04331,587.07,0.471239,0.15708,8.875,9.97456
55.24,-2.21031,2.04701,587.32,0.473369,0.157016,8.91783,10.0169,-2.19977,2.03986,587.16,0.471239,0.15708,8.875,9.97456
55.25,-2.21351,2.04353,587.41,0.473364,0.157016,8.91771,10.0168,-2.20297,2.0364,587.25,0.471239,0.15708,8.875,9.97456
55.26,-2.21672,2.04005,587.5,0.473364,0.157016,8.91771,10.0168,-2.20616,2.03294,587.34,0.471239,0.15708,8.875,9.97456
55.27,-2.21992,2.03656,587.59,0.473364,0.157016,8.91771,10.0168,-2.20935,2.02947,587.43,0.471239,0.15708,8.875,9.97456
55.28,-2.22311,2.03306,587.68,0.473364,0.157016,8.91771,10.0168,-2.21254,2.026,587.52,0.471239,0.15708,8.875,9.97456
55.29,-2.2263,2.02956,587.77,0.473364,0.157016,8.91771,10.0168,-2.21572,2.02252,587.61,0.471239,0.15708,8.875,9.97456
55.3,-2.22948,2.02606,587.86,0.473358,0.157016,8.9176,10.0167,-2.21889,2.01904,587.7,0.471239,0.15708,8.875,9.97456
55.31,-2.23265,2.02255,587.95,0.473358,0.157016,8.9176,10.0167,-2.22206,2.01555,587.79,0.471239,0.15708,8.875,9.97456
55.32,-2.23582,2.01903,588.04,0.473358,0.157016,8.9176,10.0167,-2.22523,2.01206,587.88,0.471239,0.15708,8.875,9.97456
55.33,-2.23899,2.01551,588.13,0.473358,0.157016,8.9176,10.0167,-2.22838,2.00856,587.97,0.471239,0.15708,8.875,9.97456
55.34,-2.24215,2.01199,588.22,0.473358,0.157016,8.9176,10.0167,-2.23154,2.00506,588.06,0.471239,0.15708,8.875,9.97456
55.35,-2.2453,2.00846,588.31,0.473352,0.157016,8.91749,10.0166,-2.23468,2.00155,588.15,0.471239,0.15708,8.875,9.97456
55.36,-2.24845,2.00492,588.4,0.473352,0.157016,8.91749,10.0166,-2.23782,1.99804,588.24,0.471239,0.15708,8.875,9.97456
55.37,-2.25159,2.00138,588.49,0.473352,0.157016,8.91749,10.0166,-2.24096,1.99452,588.33,0.471239,0.15708,8.875,9.97456
55.38,-2.25473,1.99784,588.58,0.473352,0.157016,8.91749,10.0166,-2.24409,1.991,588.42,0.471239,0.15708,8.875,9.97456
55.39,-2.25786,1.99429,588.67,0.473352,0.157016,8.91749,10.0166,-2.24721,1.98747,588.51,0.471239,0.15708,8.875,9.97456
55.4,-2.26099,1.99073,588.76,0.473347,0.157017,8.91737,10.0165,-2.25033,1.98394,588.6,0.471239,0.15708,8.875,9.97456
55.41,-2.26411,1.98717,588.849,0.473347,0.157017,8.91737,10.0165,-2.25345,1.9804,588.69,0.471239,0.15708,8.875,9.97456
55.42,-2.26722,1.98361,588.939,0.473347,0.157017,8.91737,10.0165,-2.25655,1.97686,588.78,0.471239,0.15708,8.875,9.97456
55.43,-2.27033,1.98004,589.029,0.473347,0.157017,8.91737,10.0165,-2.25966,1.97331,588.87,0.471239,0.15708,8.875,9.97456
55.44,-2.27344,1.97647,589.119,0.473347,0.157017,8.91737,10.0165,-2.26275,1.96976,588.96,0.471239,0.15708,8.875,9.97456
55.45,-2.27653,1.97289,589.209,0.473341,0.157017,8.91726,10.0164,-2.26585,1.9662,589.05,0.471239,0.15708,8.875,9.97456
55.46,-2.27963,1.9693,589.299,0.473341,0.157017,8.91726,10.0164,-2.26893,1.96264,589.14,0.471239,0.15708,8.875,9.97456
55.47,-2.28271,1.96572,589.389,0.473341,0.157017,8.91726,10.0164,-2.27201,1.95907,589.23,0.471239,0.15708,8.875,9.97456
55.48,-2.28579,1.96212,589.479,0.473341,0.157017,8.91726,10.0164,-2.27509,1.9555,589.32,0.471239,0.15708,8.875,9.97456
55.49,-2.28887,1.95852,589.569,0.473341,0.157017,8.91726,10.0164,-2.27815,1.95193,589.41,0.471239,0.15708,8.875,9.97456
55.5,-2.29194,1.95492,589.659,0.473335,0.157017,8.91715,10.0163,-2.28122,1.94834,589.5,0.471239,0.15708,8.875,9.97456
55.51,-2.295,1.95131,589.749,0.473335,0.157017,8.91715,10.0163,-2.28428,1.94476,589.59,0.471239,0.15708,8.875,9.97456
55.52,-2.29806,1.9477,589.839,0.473335,0.157017,8.91715,10.0163,-2.28733,1.94117,589.68,0.471239,0.15708,8.875,9.97456
55.53,-2.30111,1.94408,589.929,0.473335,0.157017,8.91715,10.0163,-2.29037,1.93757,589.77,0.471239,0.15708,8.875,9.97456
55.54,-2.30416,1.94046,590.019,0.473335,0.157017,8.91715,10.0163,-2.29341,1.93397,589.86,0.471239,0.15708,8.875,9.97456
55.55,-2.3072,1.93683,590.109,0.47333,0.157017,8.91703,10.0162,-2.29645,1.93037,589.95,0.471239,0.15708,8.875,9.97456
55.56,-2.31024,1.9332,590.199,0.47333,0.157017,8.91703,10.0162,-2.29948,1.92676,590.04,0.471239,0.15708,8.875,9.97456
55.57,-2.31327,1.92957,590.289,0.47333,0.157017,8.91703,10.0162,-2.3025,1.92314,590.13,0.471239,0.15708,8.875,9.97456
55.58,-2.31629,1.92592,590.379,0.47333,0.157017,8.91703,10.0162,-2.30552,1.91952,590.22,0.471239,0.15708,8.875,9.97456
55.59,-2.31931,1.92228,590.469,0.47333,0.157017,8.91703,10.0162,-2.30853,1.9159,590.31,0.471239,0.15708,8.875,9.97456
55.6,-2.32232,1.91863,590.559,0.473324,0.157018,8.91692,10.016,-2.31154,1.91227,590.4,0.471239,0.15708,8.875,9.97456
55.61,-2.32533,1.91497,590.649,0.473324,0.157018,8.91692,10.016,-2.31454,1.90864,590.49,0.471239,0.15708,8.875,9.97456
55.62,-2.32833,1.91131,590.739,0.473324,0.157018,8.91692,10.016,-2.31754,1.905,590.58,0.471239,0.15708,8.875,9.97456
55.63,-2.33133,1.90765,590.829,0.473324,0.157018,8.91692,10.016,-2.32053,1.90136,590.67,0.471239,0.15708,8.875,9.97456
55.64,-2.33432,1.90398,590.919,0.473324,0.157018,8.91692,10.016,-2.32351,1.89771,590.76,0.471239,0.15708,8.875,9.97456
55.65,-2.3373,1.9003,591.009,0.473319,0.157018,8.91681,10.0159,-2.32649,1.89406,590.85,0.471239,0.15708,8.875,9.97456
55.66,-2.34028,1.89662,591.099,0.473319,0.157018,8.91681,10.0159,-2.32946,1.8904,590.94,0.471239,0.15708,8.875,9.97456
55.67,-2.34325,1.89294,591.189,0.473319,0.157018,8.91681,10.0159,-2.33243,1.88674,591.03,0.471239,0.15708,8.875,9.97456
55.68,-2.34622,1.88925,591.279,0.473319,0.157018,8.91681,10.0159,-2.33539,1.88307,591.12,0.471239,0.15708,8.875,9.97456
55.69,-2.34918,1.88556,591.368,0.473319,0.157018,8.91681,10.0159,-2.33834,1.8794,591.21,0.471239,0.15708,8.875,9.97456
55.7,-2.35213,1.88186,591.458,0.473313,0.157018,8.9167,10.0158,-2.34129,1.87573,591.3,0.471239,0.15708,8.875,9.97456
55.71,-2.35508,1.87816,591.548,0.473313,0.157018,8.9167,10.0158,-2.34423,1.87205,591.39,0.471239,0.15708,8.875,9.97456
55.72,-2.35803,1.87445,591.638,0.473313,0.157018,8.9167,10.0158,-2.34717,1.86836,591.48,0.471239,0.15708,8.875,9.97456
55.73,-2.36096,1.87074,591.728,0.473313,0.157018,8.9167,10.0158,-2.3501,1.86467,591.57,0.471239,0.15708,8.875,9.97456
55.74,-2.36389,1.86703,591.818,0.473313,0.157018,8.9167,10.0158,-2.35303,1.86098,591.66,0.471239,0.15708,8.875,9.97456
55.75,-2.36682,1.86331,591.908,0.473308,0.157018,8.91659,10.0157,-2.35595,1.85728,591.75,0.471239,0.15708,8.875,9.97456
55.76,-2.36974,1.85958,591.998,0.473308,0.157018,8.91659,10.0157,-2.35887,1.85358,591.84,0.471239,0.15708,8.875,9.97456
55.77,-2.37265,1.85585,592.088,0.473308,0.157018,8.91659,10.0157,-2.36177,1.84987,591.93,0.471239,0.15708,8.875,9.97456
55.78,-2.37556,1.85212,592.178,0.473308,0.157018,8.91659,10.0157,-2.36468,1.84616,592.02,0.471239,0.15708,8.875,9.97456
55.79,-2.37847,1.84838,592.268,0.473308,0.157018,8.91659,10.0157,-2.36757,1.84244,592.11,0.471239,0.15708,8.875,9.97456
55.8,-2.38136,1.84464,592.358,0.473302,0.157019,8.91648,10.0156,-2.37047,1.83872,592.2,0.471239,0.15708,8.875,9.97456
55.81,-2.38425,1.84089,592.448,0.473302,0.157019,8.91648,10.0156,-2.37335,1.835,592.29,0.471239,0.15708,8.875,9.97456
55.82,-2.38714,1.83714,592.538,0.473302,0.157019,8.91648,10.0156,-2.37623,1.83127,592.38,0.471239,0.15708,8.875,9.97456
55.83,-2.39002,1.83338,592.628,0.473302,0.157019,8.91648,10.0156,-2.3791,1.82753,592.47,0.471239,0.15708,8.875,9.97456
55.84,-2.39289,1.82962,592.718,0.473302,0.157019,8.91648,10.0156,-2.38197,1.82379,592.56,0.471239,0.15708,8.875,9.97456
55.85,-2.39576,1.82585,592.808,0.473297,0.157019,8.91637,10.0155,-2.38483,1.82005,592.65,0.471239,0.15708,8.875,9.97456
55.86,-2.39862,1.82208,592.898,0.473297,0.157019,8.91637,10.0155,-2.38769,1.8163,592.74,0.471239,0.15708,8.875,9.97456
55.87,-2.40147,1.81831,592.988,0.473297,0.157019,8.91637,10.0155,-2.39054,1.81255,592.83,0.471239,0.15708,8.875,9.97456
55.88,-2.40432,1.81453,593.078,0.473297,0.157019,8.91637,10.0155,-2.39338,1.80879,592.92,0.471239,0.15708,8.875,9.97456
55.89,-2.40716,1.81074,593.168,0.473297,0.157019,8.91637,10.0155,-2.39622,1.80503,593.01,0.471239,0.15708,8.875,9.97456
55.9,-2.41,1.80696,593.258,0.473291,0.157019,8.91626,10.0154,-2.39905,1.80126,593.1,0.471239,0.15708,8.875,9.97456
55.91,-2.41283,1.80316,593.348,0.473291,0.157019,8.91626,10.0154,-2.40188,1.79749,593.19,0.471239,0.15708,8.875,9.97456
55.92,-2.41566,1.79937,593.438,0.473291,0.157019,8.91626,10.0154,-2.4047,1.79371,593.28,0.471239,0.15708,8.875,9.97456
55.93,-2.41848,1.79556,593.528,0.473291,0.157019,8.91626,10.0154,-2.40752,1.78994,593.37,0.471239,0.15708,8.875,9.97456
55.94,-2.42129,1.79176,593.618,0.473291,0.157019,8.91626,10.0154,-2.41032,1.78615,593.46,0.471239,0.15708,8.875,9.97456
55.95,-2.4241,1.78795,593.708,0.473286,0.157019,8.91615,10.0153,-2.41313,1.78236,593.55,0.471239,0.15708,8.875,9.97456
55.96,-2.4269,1.78413,593.798,0.473286,0.157019,8.91615,10.0153,-2.41592,1.77857,593.64,0.471239,0.15708,8.875,9.97456
55.97,-2.4297,1.78031,593.887,0.473286,0.157019,8.91615,10.0153,-2.41871,1.77477,593.73,0.471239,0.15708,8.875,9.97456
55.98,-2.43248,1.77649,593.977,0.473286,0.157019,8.91615,10.0153,-2.4215,1.77097,593.82,0.471239,0.15708,8.875,9.97456
55.99,-2.43527,1.77266,594.067,0.473286,0.157019,8.91615,10.0153,-2.42428,1.76717,593.91,0.471239,0.15708,8.875,9.97456
56,-2.43805,1.76883,594.157,0.473281,0.15702,8.91604,10.0152,-2.42705,1.76336,594,0.471239,0.15708,8.875,9.97456
56.01,-2.44082,1.76499,594.247,0.473281,0.15702,8.91604,10.0152,-2.42982,1.75954,594.09,0.471239,0.15708,8.875,9.97456
56.02,-2.44358,1.76115,594.337,0.473281,0.15702,8.91604,10.0152,-2.43258,1.75572,594.18,0.471239,0.15708,8.875,9.97456
56.03,-2.44634,1.75731,594.427,0.473281,0.15702,8.91604,10.0152,-2.43533,1.7519,594.27,0.471239,0.15708,8.875,9.97456
56.04,-2.44909,1.75346,594.517,0.473281,0.15702,8.91604,10.0152,-2.43808,1.74807,594.36,0.471239,0.15708,8.875,9.97456
